game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
power655,00736,jackpot-1,Jackpot 1,,0,92299663650
power655,00736,jackpot-2,Jackpot 2,,0,5966536800
power655,00736,giai-nhat,Giải Nhất,40000000,16,
power655,00736,giai-nhi,Giải Nhì,500000,1044,
power655,00736,giai-ba,Giải Ba,50000,23230,
power655,00737,jackpot-1,Jackpot 1,,0,99398788050
power655,00737,jackpot-2,Jackpot 2,,0,6755328400
power655,00737,giai-nhat,Giải Nhất,40000000,15,
power655,00737,giai-nhi,Giải Nhì,500000,936,
power655,00737,giai-ba,Giải Ba,50000,21336,
power655,00738,jackpot-1,Jackpot 1,,0,107146231950
power655,00738,jackpot-2,Jackpot 2,,1,7616155500
power655,00738,giai-nhat,Giải Nhất,40000000,13,
power655,00738,giai-nhi,Giải Nhì,500000,1100,
power655,00738,giai-ba,Giải Ba,50000,25139,
power655,00739,jackpot-1,Jackpot 1,,0,112724914800
power655,00739,jackpot-2,Jackpot 2,,0,3619853650
power655,00739,giai-nhat,Giải Nhất,40000000,17,
power655,00739,giai-nhi,Giải Nhì,500000,1387,
power655,00739,giai-ba,Giải Ba,50000,28067,
power655,00740,jackpot-1,Jackpot 1,,0,120359597700
power655,00740,jackpot-2,Jackpot 2,,0,4468151750
power655,00740,giai-nhat,Giải Nhất,40000000,26,
power655,00740,giai-nhi,Giải Nhì,500000,1251,
power655,00740,giai-ba,Giải Ba,50000,26671,
power655,00741,jackpot-1,Jackpot 1,,0,128468041500
power655,00741,jackpot-2,Jackpot 2,,0,5369089950
power655,00741,giai-nhat,Giải Nhất,40000000,24,
power655,00741,giai-nhi,Giải Nhì,500000,1100,
power655,00741,giai-ba,Giải Ba,50000,24718,
power655,00742,jackpot-1,Jackpot 1,,0,137360420850
power655,00742,jackpot-2,Jackpot 2,,0,6357132100
power655,00742,giai-nhat,Giải Nhất,40000000,19,
power655,00742,giai-nhi,Giải Nhì,500000,1321,
power655,00742,giai-ba,Giải Ba,50000,30096,
power655,00743,jackpot-1,Jackpot 1,,0,145146456750
power655,00743,jackpot-2,Jackpot 2,,0,7222247200
power655,00743,giai-nhat,Giải Nhất,40000000,30,
power655,00743,giai-nhi,Giải Nhì,500000,1428,
power655,00743,giai-ba,Giải Ba,50000,29397,
power655,00744,jackpot-1,Jackpot 1,,0,153712284600
power655,00744,jackpot-2,Jackpot 2,,0,8174005850
power655,00744,giai-nhat,Giải Nhất,40000000,23,
power655,00744,giai-nhi,Giải Nhì,500000,1491,
power655,00744,giai-ba,Giải Ba,50000,29365,
power655,00745,jackpot-1,Jackpot 1,,0,162630330150
power655,00745,jackpot-2,Jackpot 2,,0,9164899800
power655,00745,giai-nhat,Giải Nhất,40000000,45,
power655,00745,giai-nhi,Giải Nhì,500000,2143,
power655,00745,giai-ba,Giải Ba,50000,38596,
power655,00746,jackpot-1,Jackpot 1,,0,172448183100
power655,00746,jackpot-2,Jackpot 2,,0,10255772350
power655,00746,giai-nhat,Giải Nhất,40000000,29,
power655,00746,giai-nhi,Giải Nhì,500000,1662,
power655,00746,giai-ba,Giải Ba,50000,32784,
power655,00747,jackpot-1,Jackpot 1,,0,183948645900
power655,00747,jackpot-2,Jackpot 2,,0,11533601550
power655,00747,giai-nhat,Giải Nhất,40000000,17,
power655,00747,giai-nhi,Giải Nhì,500000,1497,
power655,00747,giai-ba,Giải Ba,50000,32603,
power655,00748,jackpot-1,Jackpot 1,,0,195504840300
power655,00748,jackpot-2,Jackpot 2,,1,12817623150
power655,00748,giai-nhat,Giải Nhất,40000000,47,
power655,00748,giai-nhi,Giải Nhì,500000,1959,
power655,00748,giai-ba,Giải Ba,50000,41395,
power655,00749,jackpot-1,Jackpot 1,,1,205143192300
power655,00749,jackpot-2,Jackpot 2,,1,4070928000
power655,00749,giai-nhat,Giải Nhất,40000000,29,
power655,00749,giai-nhi,Giải Nhì,500000,1929,
power655,00749,giai-ba,Giải Ba,50000,43636,
power655,00750,jackpot-1,Jackpot 1,,0,31962266400
power655,00750,jackpot-2,Jackpot 2,,0,3218029600
power655,00750,giai-nhat,Giải Nhất,40000000,5,
power655,00750,giai-nhi,Giải Nhì,500000,636,
power655,00750,giai-ba,Giải Ba,50000,12363,
power655,00751,jackpot-1,Jackpot 1,,0,33952631250
power655,00751,jackpot-2,Jackpot 2,,0,3439181250
power655,00751,giai-nhat,Giải Nhất,40000000,13,
power655,00751,giai-nhi,Giải Nhì,500000,570,
power655,00751,giai-ba,Giải Ba,50000,12884,
power655,00752,jackpot-1,Jackpot 1,,0,35972954400
power655,00752,jackpot-2,Jackpot 2,,0,3663661600
power655,00752,giai-nhat,Giải Nhất,40000000,8,
power655,00752,giai-nhi,Giải Nhì,500000,460,
power655,00752,giai-ba,Giải Ba,50000,11164,
power655,00753,jackpot-1,Jackpot 1,,0,38195566050
power655,00753,jackpot-2,Jackpot 2,,0,3910618450
power655,00753,giai-nhat,Giải Nhất,40000000,5,
power655,00753,giai-nhi,Giải Nhì,500000,546,
power655,00753,giai-ba,Giải Ba,50000,11883,
power655,00754,jackpot-1,Jackpot 1,,0,40513467450
power655,00754,jackpot-2,Jackpot 2,,0,4168163050
power655,00754,giai-nhat,Giải Nhất,40000000,8,
power655,00754,giai-nhi,Giải Nhì,500000,765,
power655,00754,giai-ba,Giải Ba,50000,16548,
power655,00755,jackpot-1,Jackpot 1,,1,42178630800
power655,00755,jackpot-2,Jackpot 2,,0,4353181200
power655,00755,giai-nhat,Giải Nhất,40000000,16,
power655,00755,giai-nhi,Giải Nhì,500000,871,
