game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
max3d_pro,00635,giai-ba,Giải Ba,4000000,,
max3d_pro,00635,giai-tu,Giải tư,1000000,,
max3d_pro,00635,giai-nam,Giải năm,100000,,
max3d_pro,00635,giai-sau,Giải sáu,40000,,
max3d_pro,00636,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00636,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00636,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00636,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00636,giai-ba,Giải Ba,4000000,,
max3d_pro,00636,giai-tu,Giải tư,1000000,,
max3d_pro,00636,giai-nam,Giải năm,100000,,
max3d_pro,00636,giai-sau,Giải sáu,40000,,
max3d_pro,00637,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00637,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00637,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00637,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00637,giai-ba,Giải Ba,4000000,,
max3d_pro,00637,giai-tu,Giải tư,1000000,,
max3d_pro,00637,giai-nam,Giải năm,100000,,
max3d_pro,00637,giai-sau,Giải sáu,40000,,
max3d_pro,00638,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00638,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00638,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00638,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00638,giai-ba,Giải Ba,4000000,,
max3d_pro,00638,giai-tu,Giải tư,1000000,,
max3d_pro,00638,giai-nam,Giải năm,100000,,
max3d_pro,00638,giai-sau,Giải sáu,40000,,
max3d_pro,00639,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00639,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00639,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00639,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00639,giai-ba,Giải Ba,4000000,,
max3d_pro,00639,giai-tu,Giải tư,1000000,,
max3d_pro,00639,giai-nam,Giải năm,100000,,
max3d_pro,00639,giai-sau,Giải sáu,40000,,
max3d_pro,00640,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00640,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00640,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00640,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00640,giai-ba,Giải Ba,4000000,,
max3d_pro,00640,giai-tu,Giải tư,1000000,,
max3d_pro,00640,giai-nam,Giải năm,100000,,
max3d_pro,00640,giai-sau,Giải sáu,40000,,
max3d_pro,00641,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00641,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00641,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00641,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00641,giai-ba,Giải Ba,4000000,,
max3d_pro,00641,giai-tu,Giải tư,1000000,,
max3d_pro,00641,giai-nam,Giải năm,100000,,
max3d_pro,00641,giai-sau,Giải sáu,40000,,
max3d_pro,00642,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00642,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00642,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00642,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00642,giai-ba,Giải Ba,4000000,,
max3d_pro,00642,giai-tu,Giải tư,1000000,,
max3d_pro,00642,giai-nam,Giải năm,100000,,
max3d_pro,00642,giai-sau,Giải sáu,40000,,
max3d_pro,00643,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00643,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00643,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00643,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00643,giai-ba,Giải Ba,4000000,,
max3d_pro,00643,giai-tu,Giải tư,1000000,,
max3d_pro,00643,giai-nam,Giải năm,100000,,
max3d_pro,00643,giai-sau,Giải sáu,40000,,
max3d_pro,00644,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00644,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00644,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00644,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00644,giai-ba,Giải Ba,4000000,,
max3d_pro,00644,giai-tu,Giải tư,1000000,,
max3d_pro,00644,giai-nam,Giải năm,100000,,
max3d_pro,00644,giai-sau,Giải sáu,40000,,
max3d_pro,00645,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00645,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00645,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00645,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00645,giai-ba,Giải Ba,4000000,,
max3d_pro,00645,giai-tu,Giải tư,1000000,,
max3d_pro,00645,giai-nam,Giải năm,100000,,
max3d_pro,00645,giai-sau,Giải sáu,40000,,
max3d_pro,00646,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00646,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00646,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00646,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00646,giai-ba,Giải Ba,4000000,,
max3d_pro,00646,giai-tu,Giải tư,1000000,,
max3d_pro,00646,giai-nam,Giải năm,100000,,
max3d_pro,00646,giai-sau,Giải sáu,40000,,
max3d_pro,00647,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00647,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00647,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00647,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00647,giai-ba,Giải Ba,4000000,,
